date,Close,MA5,MA20
2025-03-24,1503.42,1524.5120000000002,1459.8750000000002
2025-03-25,1495.92,1514.8120000000001,1465.95
2025-03-26,1496.42,1502.8700000000001,1471.7495000000001
2025-03-27,1509.42,1499.8700000000001,1476.9215
2025-03-28,1505.63,1502.162,1481.1425000000002
2025-03-31,1481.42,1497.7620000000002,1484.8415
2025-04-01,1476.44,1493.8660000000002,1489.1370000000002
2025-04-02,1469.44,1488.47,1493.2694999999999
2025-04-03,1489.3,1484.4460000000001,1496.4145
2025-04-07,1420.42,1467.404,1495.3645000000001
2025-04-08,1465.42,1464.2040000000002,1496.4695
2025-04-09,1461.46,1461.208,1496.0875
2025-04-10,1469.42,1461.2040000000002,1496.4085
2025-04-11,1489.4,1461.2240000000002,1497.969
2025-04-14,1472.41,1471.622,1494.1680000000001
2025-04-15,1478.42,1474.2220000000002,1490.175
2025-04-16,1479.59,1477.848,1486.9335
2025-04-17,1490.42,1482.048,1483.6480000000001
2025-04-18,1486.36,1481.44,1481.745
2025-04-21,1471.42,1481.242,1480.6075
2025-04-22,1469.22,1479.402,1478.8975
2025-04-23,1472.42,1477.968,1477.7225
2025-04-24,1472.67,1474.4180000000001,1476.535
2025-04-25,1470.42,1471.23,1474.585
2025-04-28,1470.42,1471.03,1472.8245000000002
2025-04-29,1464.42,1470.0700000000002,1471.9745
2025-04-30,1467.42,1469.0700000000002,1471.5235
2025-05-06,1470.62,1468.6600000000003,1471.5825
2025-05-07,1475.42,1469.6600000000003,1470.8885
2025-05-08,1498.61,1475.2980000000002,1474.798
2025-05-09,1511.6,1484.734,1477.1070000000002
2025-05-12,1524.92,1496.234,1480.28
2025-05-13,1510.72,1504.254,1482.345
2025-05-14,1555.41,1520.252,1485.6455
2025-05-15,1552.43,1531.016,1489.6465
2025-05-16,1534.55,1535.6060000000002,1492.453
2025-05-19,1499.4,1530.502,1493.4435
2025-05-20,1506.42,1529.642,1494.2435
2025-05-21,1501.39,1518.8380000000002,1494.9950000000001
2025-05-22,1500.42,1508.4360000000001,1496.4450000000002
2025-05-23,1493.02,1500.1299999999999,1497.635
2025-05-26,1470.92,1494.434,1497.56
2025-05-27,1464.32,1486.0140000000001,1497.1425
2025-05-28,1457.42,1477.22,1496.4925
2025-05-29,1460.42,1469.22,1495.9924999999998
2025-05-30,1442.42,1459.1,1494.8925000000002
2025-06-03,1429.42,1450.8,1492.9924999999998
2025-06-04,1430.38,1444.0120000000002,1490.9805000000001
2025-06-05,1434.42,1439.412,1488.9305
2025-06-06,1426.81,1432.69,1485.3405
2025-06-09,1406.53,1425.512,1480.087
2025-06-10,1395.43,1418.714,1473.6125
2025-06-11,1400.42,1412.722,1468.0975
2025-06-12,1379.42,1401.722,1459.298
2025-06-13,1347.37,1385.834,1449.045
2025-06-16,1342.71,1373.07,1439.453
2025-06-17,1347.42,1363.468,1431.8539999999998
2025-06-18,1345.42,1352.468,1423.804
2025-06-19,1346.42,1345.868,1416.0555
2025-06-20,1349.08,1346.21,1408.4885
2025-06-23,1340.42,1345.752,1400.8584999999998
2025-06-24,1357.62,1347.792,1395.1935
2025-06-25,1356.28,1349.964,1389.7915
2025-06-26,1368.02,1354.284,1385.3215
2025-06-27,1351.11,1354.69,1379.8560000000002
2025-06-30,1357.54,1358.114,1375.6119999999999
2025-07-01,1353.12,1357.214,1371.797
2025-07-02,1357.62,1357.4819999999997,1368.159
2025-07-03,1363.62,1356.6019999999999,1364.6190000000001
2025-07-04,1370.24,1360.4279999999999,1361.7905
2025-07-07,1358.72,1360.664,1359.4
2025-07-08,1364.13,1362.866,1357.835
2025-07-09,1366.9,1364.7220000000002,1356.159
2025-07-10,1374.52,1366.902,1355.9140000000002
2025-07-11,1375.02,1367.8580000000002,1357.2965
2025-07-14,1371.62,1370.438,1358.742
2025-07-15,1359.02,1369.416,1359.3220000000001
2025-07-16,1359.05,1367.846,1360.0035
2025-07-17,1364.37,1365.816,1360.901
2025-07-18,1385.02,1367.816,1362.6979999999999
2025-07-21,1391.02,1371.696,1365.228
2025-07-22,1413.0,1382.492,1367.9969999999998
2025-07-23,1423.52,1395.386,1371.359
2025-07-24,1439.52,1410.416,1374.934
2025-07-25,1403.02,1414.016,1377.5294999999999
2025-07-28,1386.68,1413.148,1378.9865
2025-07-29,1387.02,1407.952,1380.6815
2025-07-30,1397.46,1402.74,1382.6734999999999
2025-07-31,1369.69,1388.774,1382.977
2025-08-01,1365.02,1381.1740000000002,1382.716
2025-08-04,1367.02,1377.242,1383.131
2025-08-05,1375.76,1374.99,1383.7125
2025-08-06,1371.9,1369.878,1383.9625
2025-08-07,1370.37,1370.014,1383.7549999999999
2025-08-08,1368.99,1370.808,1383.4535
2025-08-11,1393.02,1376.008,1384.5234999999998
2025-08-12,1385.06,1377.868,1385.8255
2025-08-13,1368.07,1377.102,1386.2765
2025-08-14,1375.01,1378.03,1386.8084999999999
2025-08-15,1370.1,1378.252,1386.0625
2025-08-18,1376.52,1374.952,1385.3375
2025-08-19,1386.02,1375.1439999999998,1383.9885
2025-08-20,1398.02,1381.134,1382.7134999999998
2025-08-21,1396.27,1385.386,1380.551
2025-08-22,1411.97,1393.76,1380.9985000000001
2025-08-25,1438.35,1406.1259999999997,1383.5819999999999
2025-08-26,1429.63,1414.848,1385.7125
2025-08-27,1396.02,1414.4479999999999,1385.6405
2025-08-28,1394.12,1414.018,1386.8619999999999
2025-08-29,1428.02,1417.2279999999998,1390.012
2025-09-01,1424.12,1414.382,1392.8669999999997
2025-09-02,1439.32,1416.3200000000002,1396.0449999999998
2025-09-03,1428.57,1422.83,1398.8785
2025-09-04,1420.68,1428.142,1401.3939999999998
2025-09-05,1431.02,1428.742,1404.4955
2025-09-08,1449.25,1433.768,1407.307
2025-09-09,1453.02,1436.508,1410.705
2025-09-10,1470.03,1444.8,1415.8029999999999
2025-09-11,1471.52,1454.968,1420.6285
2025-09-12,1464.02,1461.568,1425.3245
2025-09-15,1463.12,1464.342,1429.6544999999999
2025-09-16,1448.0,1463.338,1432.7535
2025-09-17,1441.02,1457.536,1434.9035
2025-09-18,1415.98,1446.4279999999999,1435.889
2025-09-19,1415.99,1436.822,1436.09
2025-09-22,1401.37,1424.472,1434.241
2025-09-23,1395.44,1413.96,1432.5315
2025-09-24,1390.02,1403.76,1432.2315
2025-09-25,1387.02,1397.968,1431.8764999999999
2025-09-26,1383.02,1391.374,1429.6264999999999
2025-09-29,1408.88,1392.876,1428.8645000000001
2025-09-30,1392.01,1392.19,1426.4990000000003
2025-10-09,1384.8,1391.1460000000002,1424.3105
2025-10-10,1378.02,1389.346,1422.1775000000002
2025-10-13,1367.22,1386.1860000000001,1418.9875
2025-10-14,1399.04,1384.218,1416.477
2025-10-15,1410.02,1387.8200000000002,1414.327
2025-10-16,1432.93,1397.446,1412.4720000000002
2025-10-17,1403.02,1402.4460000000001,1409.047
2025-10-20,1405.95,1410.192,1406.1435000000001
2025-10-21,1410.28,1412.44,1403.5014999999999
2025-10-22,1406.72,1411.7800000000002,1401.4375
2025-10-23,1416.0,1408.394,1400.1865000000003
2025-10-24,1398.02,1407.3939999999998,1399.2884999999999
2025-10-27,1388.43,1403.8899999999999,1397.9105
2025-10-28,1393.02,1400.438,1397.493
2025-10-29,1379.92,1395.078,1396.717
2025-10-30,1374.76,1386.83,1395.954
2025-10-31,1378.03,1382.8319999999999,1395.5045
2025-11-03,1383.02,1381.75,1395.5045
2025-11-04,1377.02,1378.55,1393.9115
2025-11-05,1368.1,1376.186,1392.7160000000001
2025-11-06,1383.15,1377.864,1392.6335
2025-11-07,1381.35,1378.5279999999998,1392.8
2025-11-10,1410.32,1383.988,1394.9550000000002
2025-11-11,1407.01,1389.9859999999999,1395.3535
2025-11-12,1413.17,1399.0,1395.511
2025-11-13,1418.4,1406.05,1394.7845
2025-11-14,1404.62,1410.7040000000002,1394.8645
2025-11-17,1419.02,1412.444,1395.5179999999998
2025-11-18,1424.02,1415.846,1396.205
2025-11-19,1419.03,1417.018,1396.8204999999998
2025-11-20,1415.13,1416.364,1396.7769999999998
2025-11-21,1414.62,1418.364,1397.607
2025-11-24,1400.02,1414.5639999999999,1398.1865
2025-11-25,1392.67,1408.2939999999999,1398.169
2025-11-26,1397.17,1403.922,1399.0314999999998
2025-11-27,1395.32,1399.96,1400.0594999999998
2025-11-28,1398.52,1396.74,1401.084
2025-12-01,1396.02,1395.94,1401.734
2025-12-02,1384.05,1394.216,1402.0855
2025-12-03,1377.12,1390.2060000000001,1402.5365
2025-12-04,1372.0,1385.542,1401.979
2025-12-05,1378.03,1381.444,1401.8129999999999
2025-12-08,1366.24,1375.4879999999998,1399.609
2025-12-09,1349.03,1368.484,1396.71
2025-12-10,1350.82,1363.2239999999997,1393.5925
2025-12-11,1360.01,1360.8259999999998,1390.673
2025-12-12,1368.67,1358.954,1388.8755
2025-12-15,1374.02,1360.51,1386.6255
2025-12-16,1370.02,1364.708,1383.9255
2025-12-17,1381.12,1370.7679999999998,1382.0300000000002
2025-12-18,1379.02,1374.5700000000002,1380.2245
