Date,Close,MA5,MA20,signal,position,position_change,action,ret,strategy_ret,buyhold_ret,SPY_Close,market_ret,nav_strategy,nav_buyhold,nav_market
2024-12-03,140.04116821289062,137.664892578125,142.66108779907228,0,0,0.0,,0.011757691997747122,0.0,0.011757691997747122,591.7534790039062,0.0004637390430815014,0.9029641676859432,1.1354377223147039,1.0921521379465873
2024-12-04,144.91354370117188,139.3063232421875,142.92217864990235,0,0,0.0,,0.03479245103749973,0.0,0.03479245103749973,595.4280395507812,0.006209613761900323,0.9029641676859432,1.1749423836744683,1.0989339808924692
2024-12-05,144.8436737060547,141.24928588867186,142.8952209472656,0,0,0.0,,-0.0004821495171029033,-0.0,-0.0004821495171029033,594.4481201171875,-0.0016457394823613525,0.9029641676859432,1.174375885771556,1.097125421851606
2024-12-06,142.2275848388672,142.08794250488282,142.57421264648437,0,0,0.0,,-0.018061464475808475,-0.0,-0.018061464475808475,595.5750122070312,0.0018956945975732165,0.9029641676859432,1.153164937429447,1.0992052365866702
2024-12-09,138.6029815673828,142.12579040527345,142.1343780517578,0,0,0.0,,-0.025484530835496955,-0.0,-0.025484530835496955,592.508056640625,-0.005149570589002672,0.9029641676859432,1.1237770700231124,1.0935448016290659
2024-12-10,134.8685760498047,141.09127197265624,141.62613677978516,0,0,0.0,,-0.02694318315051991,-0.0,-0.02694318315051991,590.6658935546875,-0.003109093733479562,0.9029641676859432,1.093498938605125,1.0901448683390418
2024-12-11,139.1022491455078,139.92901306152345,141.17831649780274,0,0,0.0,,0.031391101023708456,0.0,0.031391101023708456,595.2320556640625,0.007730532876877971,0.9029641676859432,1.1278250742561964,1.0985722690842965
2024-12-12,137.13519287109375,138.38731689453124,140.73298568725585,0,0,0.0,,-0.014141081733023753,-0.0,-0.014141081733023753,592.1650390625,-0.005152640171807943,0.9029641676859432,1.1118764077005858,1.0929117214789785
2024-12-13,134.04978942871094,136.7517578125,140.1089241027832,0,0,0.0,,-0.022498990797227947,-0.0,-0.022498990797227947,592.0474853515625,-0.0001985151151840947,0.9029641676859432,1.0868603106360755,1.092694761982703
2024-12-16,131.80313110351562,135.39178771972655,139.61115570068358,0,0,0.0,,-0.016759879554977708,-0.0,-0.016759879554977708,594.5755004882812,0.00426995333865432,0.9029641676859432,1.0686446627367292,1.0973605176297612
