Date,Close,MA5,MA20,signal,position,position_change,action
2022-05-17,18.12284278869629,17.13918266296387,18.64922122955322,0,0,0.0,
2022-05-18,16.887537002563477,17.20060005187988,18.422698116302488,0,0,0.0,
2022-05-19,17.072980880737305,17.389834213256837,18.270203685760496,0,0,0.0,
2022-05-20,16.64426040649414,17.188036727905274,18.129573917388914,0,0,0.0,
2022-05-23,16.847658157348633,17.11505584716797,17.979821681976315,0,0,0.0,
2022-05-24,16.105867385864258,16.71166076660156,17.84851388931274,0,0,0.0,
2022-05-25,16.92442512512207,16.71903839111328,17.77672834396362,0,0,0.0,
2022-05-26,17.79781150817871,16.86400451660156,17.680465698242184,0,0,0.0,
2022-05-27,18.754959106445312,17.286144256591797,17.693626594543453,0,0,0.0,
2022-05-31,18.616369247436523,17.639886474609376,17.650704669952393,0,0,0.0,
2022-06-01,18.26541519165039,18.071796035766603,17.586795616149903,1,0,0.0,
2022-06-02,19.53362846374512,18.59363670349121,17.54980602264404,1,1,1.0,买入
2022-06-03,18.66422462463379,18.766919326782226,17.543624305725096,1,1,0.0,
2022-06-06,18.730030059814453,18.761933517456054,17.54915781021118,1,1,0.0,
2022-06-07,18.869611740112305,18.81258201599121,17.647663402557374,1,1,0.0,
2022-06-08,18.596370697021484,18.87877311706543,17.700353145599365,1,1,0.0,
2022-06-09,17.998035430908203,18.571654510498046,17.771232414245606,1,1,0.0,
2022-06-10,16.92700958251953,18.224211502075196,17.811242389678956,1,1,0.0,
2022-06-13,15.603682518005373,17.598941993713378,17.70876412391663,0,1,0.0,
2022-06-14,15.792157173156738,16.983451080322265,17.637743854522707,0,0,-1.0,卖出
2022-06-15,16.481245040893555,16.56042594909668,17.555663967132567,0,0,0.0,
2022-06-16,15.557806015014648,16.07238006591797,17.489177417755126,0,0,0.0,
2022-06-17,15.83603572845459,15.85418529510498,17.42733016014099,0,0,0.0,
2022-06-21,16.520137786865234,16.037476348876954,17.421124029159547,0,0,0.0,
2022-06-22,16.314706802368164,16.141986274719237,17.394476461410523,0,0,0.0,
2022-06-23,16.18008041381836,16.0817533493042,17.398187112808227,0,0,0.0,
2022-06-24,17.078584671020508,16.38590908050537,17.40589509010315,0,0,0.0,
2022-06-27,16.822296142578125,16.58316116333008,17.35711932182312,0,0,0.0,
2022-06-28,15.937752723693848,16.4666841506958,17.216259002685547,0,0,0.0,
2022-06-29,15.49897003173828,16.303536796569823,17.060389041900635,0,0,0.0,
2022-06-30,15.11703109741211,16.090926933288575,16.90296983718872,0,0,0.0,
2022-07-01,14.48279094696045,15.571768188476563,16.650427961349486,0,0,0.0,
2022-07-05,14.92257022857666,15.19182300567627,16.46334524154663,0,0,0.0,
2022-07-06,15.088111877441406,15.021894836425782,16.28124933242798,0,0,0.0,
2022-07-07,15.814093589782717,15.084919548034668,16.128473424911498,0,0,0.0,
2022-07-08,15.79415225982666,15.220343780517577,15.988362503051757,0,0,0.0,
2022-07-11,15.110051155090332,15.345795822143554,15.843963289260865,0,0,0.0,
2022-07-12,15.040244102478027,15.369330596923827,15.74962501525879,0,0,0.0,
2022-07-13,15.122015953063965,15.37611141204834,15.725541687011718,0,0,0.0,
2022-07-14,15.329442977905272,15.279181289672852,15.702405977249143,0,0,0.0,
2022-07-15,15.718358993530272,15.264022636413575,15.664261674880981,0,0,0.0,
2022-07-18,16.056421279907227,15.453296661376953,15.68919243812561,0,0,0.0,
2022-07-19,16.944957733154297,15.834239387512207,15.744638538360595,1,0,0.0,
2022-07-20,17.7576961517334,16.361375427246095,15.806516456604005,1,1,1.0,买入
2022-07-21,18.000024795532227,16.895491790771484,15.890782356262207,1,1,0.0,
2022-07-22,17.27104949951172,17.206029891967773,15.945330810546874,1,1,0.0,
2022-07-25,16.97686767578125,17.39011917114258,15.940244960784913,1,1,0.0,
2022-07-26,16.487226486206055,17.29857292175293,15.923491477966309,1,1,0.0,
2022-07-27,17.740751266479492,17.29518394470215,16.01364140510559,1,1,0.0,
2022-07-28,17.9342098236084,17.28202095031738,16.135403394699097,1,1,0.0,
2022-07-29,18.11271476745605,17.45035400390625,16.285187578201295,1,1,0.0,
2022-08-01,18.38994598388672,17.732969665527342,16.480545330047608,1,1,0.0,
2022-08-02,18.47471046447754,18.13046646118164,16.65815234184265,1,1,0.0,
2022-08-03,18.840694427490234,18.35045509338379,16.84578146934509,1,1,0.0,
2022-08-04,19.16180419921875,18.59597396850586,17.013166999816896,1,1,0.0,
2022-08-05,18.93642807006836,18.76071662902832,17.17028079032898,1,1,0.0,
2022-08-08,17.743738174438477,18.631475067138673,17.301965141296385,1,1,0.0,
2022-08-09,17.038698196411133,18.34427261352539,17.40188784599304,1,1,0.0,
2022-08-10,18.04689598083496,18.185512924194335,17.54813184738159,1,1,0.0,
2022-08-11,17.892322540283203,17.931616592407227,17.67627582550049,1,1,0.0,
2022-08-12,18.65719985961914,17.87577095031738,17.82321786880493,1,1,0.0,
2022-08-15,18.979307174682617,18.12288475036621,17.9693621635437,1,1,0.0,
2022-08-16,18.826732635498047,18.480491638183594,18.06345090866089,1,1,0.0,
2022-08-17,18.284236907958984,18.5279598236084,18.089777946472168,1,1,0.0,
2022-08-18,18.721027374267575,18.69370079040527,18.125828075408936,1,1,0.0,
2022-08-19,17.799583435058594,18.522177505493165,18.15225477218628,1,1,0.0,
2022-08-22,16.986839294433594,18.12368392944336,18.152753353118896,0,1,0.0,
2022-08-23,17.133432388305664,17.785023880004882,18.185063648223878,0,0,-1.0,卖出
2022-08-24,17.174320220947266,17.56304054260254,18.156742095947266,0,0,0.0,
2022-08-25,17.863407135009766,17.391516494750977,18.153201961517333,0,0,0.0,
2022-08-26,16.214981079101562,17.07459602355957,18.05831527709961,0,0,0.0,
2022-08-29,15.757253646850586,16.82867889404297,17.926680660247804,0,0,0.0,
2022-08-30,15.425177574157717,16.48702793121338,17.77420401573181,0,0,0.0,
2022-08-31,15.052210807800291,16.062606048583984,17.584779834747316,0,0,0.0,
2022-09-01,13.89841365814209,15.26960735321045,17.321610307693483,0,0,0.0,
2022-09-02,13.60921573638916,14.748454284667968,17.05524969100952,0,0,0.0,
2022-09-06,13.42772102355957,14.282547760009766,16.839448833465575,0,0,0.0,
2022-09-07,13.680094718933104,13.933531188964844,16.671518659591676,0,0,0.0,
2022-09-08,13.955410957336426,13.714171218872071,16.466944408416747,0,0,0.0,
2022-09-09,14.351431846618652,13.804774856567382,16.28989987373352,0,0,0.0,
2022-09-12,14.46914005279541,13.976759719848634,16.080496883392335,0,0,0.0,
2022-09-13,13.09853458404541,13.910922431945801,15.786458253860474,0,0,0.0,
2022-09-14,13.09554672241211,13.794012832641602,15.499898958206177,0,0,0.0,
2022-09-15,12.897037506103516,13.58233814239502,15.230538988113404,0,0,0.0,
2022-09-16,13.165372848510742,13.345126342773437,14.952756261825561,0,0,0.0,
2022-09-19,13.348916053771973,13.12108154296875,14.73022289276123,0,0,0.0,
2022-09-20,13.143426895141602,13.130060005187989,14.53805227279663,0,0,0.0,
2022-09-21,13.228214263916016,13.156593513488769,14.34279136657715,0,0,0.0,
2022-09-22,12.529945373535156,13.083175086975098,14.110572624206544,0,0,0.0,
2022-09-23,12.485057830810549,12.947112083435059,13.841655158996582,0,0,0.0,
2022-09-26,12.197768211364746,12.716882514953614,13.640794515609741,0,0,0.0,
2022-09-27,12.382309913635254,12.564659118652344,13.472047328948975,0,0,0.0,
2022-09-28,12.704514503479004,12.45991916656494,13.33601417541504,0,0,0.0,
2022-09-29,12.189788818359377,12.391887855529786,13.192893075942994,0,0,0.0,
2022-09-30,12.108989715576172,12.31667423248291,13.103421878814697,0,0,0.0,
2022-10-03,12.481069564819336,12.373334503173828,13.047014570236206,0,0,0.0,
2022-10-04,13.13444709777832,12.52376194000244,13.032350873947143,0,0,0.0,
2022-10-05,13.176344871520996,12.61812801361084,13.007163381576538,0,0,0.0,
2022-10-06,13.097538948059082,12.79967803955078,12.964269781112671,0,0,0.0,
2022-10-07,12.046148300170898,12.787109756469727,12.849005603790284,0,0,0.0,
2022-10-10,11.641149520874023,12.619125747680664,12.707606077194214,0,0,0.0,
2022-10-11,11.557358741760254,12.30370807647705,12.630547285079956,0,0,0.0,
2022-10-12,11.471570014953612,11.962753105163575,12.549348449707031,0,0,0.0,
2022-10-13,11.930432319641112,11.72933177947998,12.501018190383911,0,0,0.0,
2022-10-14,11.19924545288086,11.559951210021971,12.402711820602416,0,0,0.0,
2022-10-17,11.858609199523926,11.603443145751951,12.328196477890014,0,0,0.0,
2022-10-18,11.937413215637209,11.679454040527343,12.267895793914795,0,0,0.0,
2022-10-19,12.021206855773926,11.789381408691407,12.20754542350769,0,0,0.0,
2022-10-20,12.163854598999023,11.836065864562988,12.189240884780883,0,0,0.0,
2022-10-21,12.435179710388184,12.083252716064454,12.186746978759766,0,0,0.0,
2022-10-24,12.567852020263672,12.225101280212403,12.205251169204711,1,0,0.0,
2022-10-25,13.228214263916016,12.483261489868164,12.24754638671875,1,1,1.0,买入
2022-10-26,12.864117622375488,12.651843643188476,12.255526542663574,1,1,0.0,
