Date,Close,MA5,MA20,signal,position,position_change,action
2025-05-06,197.4666290283203,204.63277282714844,199.9843322753906,1,1,0.0,
2025-05-07,195.2185211181641,201.3998565673828,201.16956939697266,1,1,0.0,
2025-05-08,196.45199584960935,198.25049438476563,201.10192642211913,0,1,0.0,
2025-05-09,197.48654174804688,196.89366455078124,201.5052963256836,0,0,-1.0,卖出
2025-05-12,209.95704650878903,199.31614685058594,202.14772186279296,0,0,0.0,
2025-05-13,212.08859252929688,202.24053955078125,202.67937393188475,0,0,0.0,
2025-05-14,211.490966796875,205.49502868652343,203.20004425048828,1,0,0.0,
2025-05-15,210.6144561767578,208.32752075195313,204.06832122802734,1,1,1.0,买入
2025-05-16,210.4252166748047,210.91525573730468,204.7923484802246,1,1,0.0,
2025-05-19,207.9550018310547,210.5148468017578,205.582861328125,1,1,0.0,
2025-05-20,206.04258728027344,209.30564575195314,205.9504821777344,1,1,0.0,
2025-05-21,201.29144287109372,207.26574096679687,205.8388229370117,1,1,0.0,
2025-05-22,200.5643310546875,205.2557159423828,205.50329971313477,0,1,0.0,
2025-05-23,194.4983673095703,202.07034606933593,204.8192169189453,0,0,-1.0,卖出
2025-05-27,199.4188690185547,200.36311950683594,204.33838500976563,0,0,0.0,
2025-05-28,199.62803649902344,199.08020935058593,203.81479187011718,0,0,0.0,
2025-05-29,199.15988159179688,198.65389709472657,203.20363082885743,0,0,0.0,
2025-05-30,200.0563507080078,198.55230102539062,202.59650802612305,0,0,0.0,
2025-06-02,200.90298461914065,199.83322448730468,202.42812271118163,0,0,0.0,
2025-06-03,202.4667816162109,200.44280700683595,202.65923004150392,0,0,0.0,
2025-06-04,202.0185546875,200.92091064453126,202.8868263244629,0,0,0.0,
2025-06-05,199.8372039794922,201.0563751220703,203.1177604675293,0,0,0.0,
2025-06-06,203.11419677734372,201.66794433593748,203.45087051391602,0,0,0.0,
2025-06-09,200.65396118164065,201.6181396484375,203.6092414855957,0,0,0.0,
2025-06-10,201.869140625,201.4986114501953,203.20484619140626,0,0,0.0,
2025-06-11,197.9945068359375,200.6938018798828,202.5001419067383,0,0,0.0,
2025-06-12,198.4128570556641,200.4089324951172,201.84623641967772,0,0,0.0,
2025-06-13,195.67372131347656,198.92083740234378,201.09919967651368,0,0,0.0,
2025-06-16,197.6359405517578,198.31723327636718,200.45973587036133,0,0,0.0,
2025-06-17,194.86692810058597,196.9167907714844,199.8053321838379,0,0,0.0,
2025-06-18,195.80319213867188,196.47852783203126,199.29336242675782,0,0,0.0,
2025-06-20,200.2057647705078,196.837109375,199.23907852172852,0,0,0.0,
2025-06-23,200.70376586914065,197.8431182861328,199.24605026245118,0,0,0.0,
2025-06-24,199.5084991455078,198.2176300048828,199.49655685424804,0,0,0.0,
2025-06-25,200.76351928710935,199.3969482421875,199.56378936767578,0,0,0.0,
2025-06-26,200.2057647705078,200.2774627685547,199.59267578125,1,0,0.0,
2025-06-27,200.2854461669922,200.29339904785155,199.64895401000976,1,1,1.0,买入
